time,mouse_x,mouse_y
1712571017.669,606,572
1712571018.671,606,572
1712571019.673,606,572
1712571020.674,606,572
1712571021.676,606,572
1712571022.678,606,572
1712571023.680,606,572
1712571024.682,606,572
1712571025.684,606,572
1712571026.686,606,572
1712571027.688,606,572
1712571028.690,606,572
1712571029.692,606,572
1712571030.694,606,572
1712571031.696,606,572
1712571032.697,606,572
1712571033.699,606,572
1712571034.701,606,572
1712571035.712,606,572
1712571036.714,606,572
1712571037.716,606,572
1712571038.718,606,572
1712571039.720,606,572
1712571040.723,606,572
1712571041.724,606,572
1712571042.727,606,572
1712571043.729,606,572
1712571044.731,606,572
1712571045.732,606,572
1712571046.738,606,572
1712571047.739,606,572
1712571048.751,606,572
1712571049.752,606,572
1712571050.754,606,572
1712571051.760,606,572
1712571052.762,606,572
1712571053.764,606,572
1712571054.766,606,572
1712571055.767,606,572
1712571056.769,606,572
1712571057.771,606,572
1712571058.773,606,572
1712571059.775,606,572
1712571060.777,606,572
1712571061.779,606,572
1712571062.790,606,572
1712571063.792,606,572
1712571064.794,606,572
1712571065.796,606,572
1712571066.798,606,572
1712571067.800,606,572
1712571068.802,606,572
1712571069.804,606,572
1712571070.806,606,572
1712571071.807,606,572
1712571072.809,606,572
1712571073.811,606,572
1712571074.813,606,572
1712571075.814,606,572
1712571076.816,606,572
1712571077.818,606,572
1712571078.820,606,572
1712571079.822,606,572
1712571080.823,606,572
1712571081.825,606,572
1712571082.827,606,572
1712571083.829,606,572
1712571084.831,606,572
1712571085.833,606,572
1712571086.835,606,572
1712571087.837,606,572
1712571088.847,606,572
1712571089.851,606,572
1712571090.853,606,572
1712571091.855,606,572
1712571092.857,606,572
1712571093.862,606,572
1712571094.864,606,572
1712571095.866,606,572
1712571096.868,606,572
1712571097.869,606,572
1712571098.871,606,572
1712571099.873,606,572
1712571100.875,606,572
1712571101.877,606,572
1712571102.878,606,572
1712571103.880,606,572
1712571104.882,606,572
1712571105.884,606,572
1712571106.886,606,572
1712571107.888,606,572
1712571108.898,606,572
1712571109.902,606,572
1712571110.917,606,572
1712571111.921,606,572
1712571112.923,606,572
1712571113.925,606,572
1712571114.928,606,572
1712571115.930,606,572
1712571116.931,606,572
1712571117.933,606,572
1712571118.935,606,572
1712571119.938,606,572
1712571120.940,606,572
1712571121.941,606,572
1712571122.943,606,572
1712571123.945,606,572
1712571124.947,606,572
1712571125.949,606,572
1712571126.950,606,572
1712571127.952,606,572
1712571128.954,606,572
1712571129.956,606,572
1712571130.958,606,572
1712571131.961,606,572
1712571132.962,606,572
1712571133.964,606,572
1712571134.966,606,572
1712571135.968,606,572
1712571136.979,606,572
1712571137.982,606,572
1712571138.985,606,572
1712571139.987,606,572
1712571140.989,606,572
1712571141.996,606,572
1712571143.005,606,572
1712571144.007,606,572
1712571145.009,606,572
1712571146.011,606,572
1712571147.013,606,572
1712571148.015,606,572
1712571149.018,606,572
1712571150.019,606,572
1712571151.021,606,572
1712571152.023,606,572
1712571153.025,606,572
1712571154.027,606,572
1712571155.029,606,572
1712571156.030,606,572
1712571157.032,606,572
1712571158.034,606,572
1712571159.036,606,572
1712571160.038,606,572
1712571161.049,606,572
1712571162.053,606,572
1712571163.055,606,572
1712571164.057,606,572
1712571165.061,606,572
1712571166.068,606,572
1712571167.078,606,572
1712571168.080,606,572
1712571169.082,606,572
1712571170.087,606,572
1712571171.089,606,572
1712571172.094,606,572
1712571173.095,606,572
1712571174.097,606,572
1712571175.111,606,572
1712571176.113,606,572
1712571177.115,606,572
1712571178.116,606,572
1712571179.118,606,572
1712571180.120,606,572
1712571181.122,606,572
1712571182.124,606,572
1712571183.126,606,572
1712571184.128,606,572
1712571185.130,606,572
1712571186.131,606,572
1712571187.133,606,572
1712571188.135,606,572
1712571189.137,606,572
1712571190.139,606,572
1712571191.141,606,572
1712571192.143,606,572
1712571193.144,606,572
1712571194.146,606,572
1712571195.148,606,572
1712571196.150,606,572
1712571197.152,606,572
1712571198.164,606,572
1712571199.166,606,572
1712571200.168,606,572
1712571201.170,606,572
1712571202.172,606,572
1712571203.174,606,572
1712571204.176,606,572
1712571205.178,606,572
1712571206.180,606,572
1712571207.182,606,572
1712571208.184,606,572
1712571209.186,606,572
1712571210.188,606,572
1712571211.190,606,572
1712571212.194,606,572
1712571213.204,606,572
1712571214.206,606,572
1712571215.208,606,572
1712571216.214,606,572
1712571217.216,606,572
1712571218.218,606,572
1712571219.220,606,572
1712571220.221,606,572
1712571221.223,606,572
1712571222.224,606,572
1712571223.226,606,572
1712571224.229,606,572
1712571225.231,606,572
1712571226.233,606,572
1712571227.234,606,572
1712571228.236,606,572
1712571229.238,606,572
1712571230.249,606,572
1712571231.251,606,572
1712571232.253,606,572
1712571233.255,606,572
1712571234.257,606,572
1712571235.274,606,572
1712571236.276,606,572
1712571237.278,606,572
1712571238.280,606,572
1712571239.287,606,572
1712571240.289,606,572
1712571241.300,606,572
1712571242.307,606,572
1712571243.309,606,572
1712571244.311,606,572
1712571245.313,606,572
1712571246.314,606,572
1712571247.316,606,572
1712571248.318,606,572
1712571249.319,606,572
1712571250.321,606,572
1712571251.323,606,572
1712571252.325,606,572
1712571253.327,606,572
1712571254.329,606,572
1712571255.331,606,572
1712571256.343,606,572
1712571257.345,606,572
1712571258.347,606,572
1712571259.349,606,572
1712571260.351,606,572
1712571261.353,606,572
1712571262.355,606,572
1712571263.356,606,572
1712571264.358,606,572
1712571265.360,606,572
1712571266.362,606,572
1712571267.364,606,572
1712571268.366,606,572
1712571269.368,606,572
1712571270.369,606,572
1712571271.372,606,572
1712571272.373,606,572
1712571273.375,606,572
1712571274.377,606,572
1712571275.379,606,572
1712571276.381,606,572
1712571277.383,606,572
1712571278.385,606,572
1712571279.386,606,572
1712571280.388,606,572
1712571281.390,606,572
1712571282.392,606,572
1712571283.393,606,572
1712571284.395,606,572
1712571285.397,606,572
1712571286.408,606,572
1712571287.410,606,572
1712571288.412,606,572
1712571289.414,606,572
1712571290.419,867,412
1712571291.421,867,412
1712571292.423,867,412
1712571293.425,867,412
1712571294.427,867,412
1712571295.429,867,412
1712571296.431,867,412
1712571297.432,867,412
1712571298.434,867,412
1712571299.436,867,412
1712571300.438,867,412
1712571301.440,867,412
1712571302.441,867,412
1712571303.455,867,412
1712571304.457,867,412
1712571305.459,867,412
1712571306.461,867,412
1712571307.463,867,412
1712571308.465,867,412
1712571309.466,867,412
1712571310.470,867,412
1712571311.472,867,412
1712571312.474,867,412
1712571313.476,867,412
1712571314.477,867,412
1712571315.479,867,412
1712571316.481,867,412
1712571317.483,867,412
1712571318.495,867,412
1712571319.498,867,412
1712571320.501,867,412
1712571321.503,867,412
1712571322.505,867,412
1712571323.506,867,412
1712571324.508,867,412
1712571325.510,867,412
1712571326.512,867,412
1712571327.514,867,412
1712571328.516,867,412
1712571329.517,867,412
1712571330.520,867,412
1712571331.530,867,412
1712571332.534,867,412
1712571333.536,867,412
1712571334.538,867,412
1712571335.540,1031,391
1712571336.542,762,656
1712571337.545,749,650
1712571338.548,740,549
1712571339.550,735,612
1712571340.552,1716,169
1712571341.553,867,685
1712571342.555,976,675
1712571343.560,434,707
1712571344.562,463,711
1712571345.581,463,711
1712571346.598,476,293
1712571347.602,492,302
1712571348.619,569,318
1712571349.634,569,318
1712571350.636,150,252
1712571351.638,333,1093
1712571352.640,717,806
1712571353.642,942,663
1712571354.644,1200,576
1712571355.646,1215,577
1712571356.647,1120,555
1712571357.649,1102,554
1712571358.662,464,1157
1712571359.665,496,1151
1712571360.667,496,1151
1712571361.670,496,1151
1712571362.678,496,1151
1712571363.680,496,1151
1712571364.702,496,1151
1712571365.704,496,1151
1712571366.721,496,1151
1712571367.736,496,1151
1712571368.741,496,1151
1712571369.743,496,1151
1712571370.745,496,1151
1712571371.746,496,1151
1712571372.748,496,1151
1712571373.750,496,1151
1712571374.752,496,1151
1712571375.754,496,1151
1712571376.755,496,1151
1712571377.757,496,1151
1712571378.781,496,1151
1712571379.782,496,1151
1712571380.784,496,1151
1712571381.794,496,1151
1712571382.796,496,1151
1712571383.798,496,1151
1712571384.802,496,1151
1712571385.803,496,1151
1712571386.805,496,1151
1712571387.807,496,1151
1712571388.809,496,1151
1712571389.810,496,1151
1712571390.812,496,1151
1712571391.814,496,1151
1712571392.816,496,1151
1712571393.818,496,1151
1712571394.819,496,1151
1712571395.821,496,1151
1712571396.823,496,1151
1712571397.825,496,1151
1712571398.827,496,1151
1712571399.828,496,1151
1712571400.835,496,1151
1712571401.836,496,1151
1712571402.838,496,1151
1712571403.840,496,1151
1712571404.842,496,1151
1712571405.844,496,1151
1712571406.845,496,1151
1712571407.847,496,1151
1712571408.849,496,1151
1712571409.850,496,1151
1712571410.852,496,1151
1712571411.854,496,1151
1712571412.856,496,1151
1712571413.858,496,1151
1712571414.859,496,1151
1712571415.866,496,1151
1712571416.868,496,1151
1712571417.869,496,1151
1712571418.873,496,1151
1712571419.875,496,1151
1712571420.877,496,1151
1712571421.879,496,1151
1712571422.886,496,1151
1712571423.887,496,1151
1712571424.889,496,1151
1712571425.891,496,1151
1712571426.893,496,1151
1712571427.895,496,1151
1712571428.896,496,1151
1712571429.898,496,1151
1712571430.900,496,1151
1712571431.904,496,1151
1712571432.906,496,1151
1712571433.908,496,1151
1712571434.909,496,1151
1712571435.911,496,1151
1712571436.913,496,1151
1712571437.915,496,1151
1712571438.917,496,1151
1712571439.919,496,1151
1712571440.921,496,1151
1712571441.923,496,1151
1712571442.924,496,1151
1712571443.926,496,1151
1712571444.928,496,1151
1712571445.930,496,1151
1712571446.932,496,1151
1712571447.934,496,1151
1712571448.936,496,1151
1712571449.937,496,1151
1712571450.939,496,1151
1712571451.942,496,1151
1712571452.944,496,1151
1712571453.946,496,1151
1712571454.948,496,1151
1712571455.949,496,1151
1712571456.951,496,1151
1712571457.953,496,1151
1712571458.955,496,1151
1712571459.957,496,1151
1712571460.975,496,1151
1712571461.977,496,1151
1712571462.979,496,1151
1712571463.981,496,1151
1712571464.983,496,1151
1712571465.984,496,1151
1712571466.986,496,1151
1712571467.988,496,1151
1712571468.990,496,1151
1712571469.992,496,1151
1712571470.993,496,1151
1712571471.995,496,1151
1712571472.997,496,1151
1712571473.998,496,1151
1712571475.000,496,1151
1712571476.002,496,1151
1712571477.003,496,1151
1712571478.005,496,1151
1712571479.007,496,1151
1712571480.023,496,1151
1712571481.036,496,1151
1712571482.056,496,1151
1712571483.058,496,1151
1712571484.060,496,1151
1712571485.063,496,1151
1712571486.067,496,1151
1712571487.069,496,1151
1712571488.071,496,1151
1712571489.073,496,1151
1712571490.080,496,1151
1712571491.082,496,1151
1712571492.084,496,1151
1712571493.086,496,1151
1712571494.094,496,1151
1712571495.097,496,1151
1712571496.099,496,1151
1712571497.101,496,1151
1712571498.103,496,1151
1712571499.105,496,1151
1712571500.107,496,1151
1712571501.108,496,1151
1712571502.110,496,1151
1712571503.112,496,1151
1712571504.114,496,1151
1712571505.116,496,1151
1712571506.134,496,1151
1712571507.135,496,1151
1712571508.137,496,1151
1712571509.139,496,1151
1712571510.141,496,1151
1712571511.143,496,1151
1712571512.144,496,1151
1712571513.146,496,1151
1712571514.148,496,1151
1712571515.150,496,1151
1712571516.152,496,1151
1712571517.153,496,1151
1712571518.168,496,1151
1712571519.176,496,1151
1712571520.178,496,1151
1712571521.180,496,1151
1712571522.181,496,1151
1712571523.183,496,1151
1712571524.185,496,1151
1712571525.187,496,1151
1712571526.189,496,1151
1712571527.191,496,1151
1712571528.197,496,1151
1712571529.204,496,1151
1712571530.206,496,1151
1712571531.208,496,1151
1712571532.210,496,1151
1712571533.212,496,1151
1712571534.213,496,1151
1712571535.220,496,1151
1712571536.222,496,1151
1712571537.224,496,1151
1712571538.226,496,1151
1712571539.228,496,1151
1712571540.229,496,1151
1712571541.231,496,1151
1712571542.233,496,1151
1712571543.235,496,1151
1712571544.237,496,1151
1712571545.239,496,1151
1712571546.247,496,1151
1712571547.249,496,1151
1712571548.251,496,1151
1712571549.253,496,1151
1712571550.254,496,1151
1712571551.256,496,1151
1712571552.258,496,1151
1712571553.269,496,1151
1712571554.271,496,1151
1712571555.273,496,1151
1712571556.275,496,1151
1712571557.276,496,1151
1712571558.278,496,1151
1712571559.280,496,1151
1712571560.282,496,1151
1712571561.284,496,1151
1712571562.286,496,1151
1712571563.287,496,1151
1712571564.289,496,1151
1712571565.291,496,1151
1712571566.293,496,1151
1712571567.295,496,1151
1712571568.300,496,1151
1712571569.302,496,1151
1712571570.303,496,1151
1712571571.305,496,1151
1712571572.307,496,1151
